review,sentiment
"someone_definitely_has_it_in_for_the_wind_and_i_cannot_believe_that_what_i_saw_on_the_screen_has_much_to_do_with_it._this_is_a_better_and_more_solid_movie_than_most_of_the_independents_i_watch_all_year_long._the_cinematography_displays_a_genuine_love_and_mastery_of_the_craft_and_the_casting_was_just_fine._i_would_love_to_see_more_of_these_folks , _especially_zeke_rippy. < br_/ > < br_/ > as_far_as_the_story_and_script , _i'm_not_so_sure_that_the_negative_comments_preceding_this_post_were_written_with_the_intent_of_informing_anybody_else_about_the_movie._the_long_drawn_out_nit-picky_bashing_posts_that_must_have_taken_hours_to_compose_and_are_the_only_comments_ever_left_for_any_movie_on_this_site_by_the_reviewer , _are_obvious_slander_directed_at_the_producers_of_the_film._i_don't_know_the_inside_story , _but_it_would_probably_make_a_good_movie._what_i_do_know_from_being_around_this_biz , _is , _productions_that_try_to_make_everybody_happy_usually_end_up_being_awful_and_when_the_filmmaker_has_the_guts , _drive_and_common_sense_to_ '' kill_the_babies '' , _someone_always_ends_up_with_hurt_feelings._that's_part_of_the_biz_too , _and_one_of_the_finest_learning_tools_available_to_those_truly_dedicated_to_making_it_in_the_movie_business._of_course , _the_failures_have_nothing_better_to_do_than_to_sit_at_home_and_write_false_reviews_on_the_internet_as_a_form_of_vendetta_against_those_that_snubbed_them_ ( read : _were_honest_and_truthful_with_them ) ._and_that_is_my_best_guess_to_explain_the_nasty , _nasty_reviews._in_as_much_as_there_is_a_grain_of_truth_behind_everything , _there_is_a_point_to_be_made , _but_these_exaggerations_of_the_grains_are_so_over_the_top_that_they_become_obviously_fictitious. < br_/ > < br_/ > it's_not_a_slasher_blood_bath_if_that's_what_you're_looking_for , _it's_more_the_psychological_suspense_thriller , _which_typically_is_not_appreciated_by_the_lowest_common_denominators_out_there._the_best_way_to_see_this_movie_is_to_try_to_expunge_any_pre-conceived_notions , _pop_it_in_and_let_it_unfold_-_seriously , _characters_are_defined_by_their_actions_and_words_and_when_you_see_what_these_people_do_and_what_they_say , _i_don't_think_you_can_come_away_with_the_conclusion_that_these_characters_were_poorly_developed._poorly_understood_perhaps. < br_/ > < br_/ > overall , _i_do_agree_that_this_is_a_nicely_done , _compelling_movie._perhaps_i_would_not_have_given_it_a_9_under_normal_circumstances , _but_the_severe_negative_comments_actually_attracted_me_to_the_picture_ ( i_have_a_secret_love_for_really_bad_cinema ) ._to_me , _the_ratings_below_5_should_be_reserved_for_the_shlocky , _inept , _poorly_acted_and_stupidly_written_movies._none_of_that_applies_here_-_it_is_quality_movie_making_with_some_real_talent_in_there._i_gave_it_the_nine_to_to_tip_the_scales_back_in_the_correct_direction._watch_the_movie_and_tell_me_i_am_wrong .",1
"this_fabulous_movie_must_be_viewed_knowing_that_millions_scraped_together_10_cents_to_see_it_and_forget_the_gloomy_day-to-day_economic_conditions_during_the_30's._remember , _10_cents_bought_a_loaf_of_bread_back_then , _so_this_was_a_minor_luxury_for_many_people._it's_testimony_to_how_hollywood_did_its_best_to_make_the_usa_feel_a_little_better_about_itself._you'll_note_that_with_the_studio_system_in_hollywood_at_the_time_many_of_the_actors_and_actresses_were_type-cast_in_similar_movies , _e.g._james_cagney , _william_powell , _ruby_keeler , _frank_mchugh , _joan_blondell_and_guy_kibbee_._then_too , _branches_of_the_u.s._military_were_always_respected_with_enthusiasm_and_patriotism_as_in_the_use_of_military_precision_marching_by_the_great_choreographer , _busby_berkeley , _at_the_end .",1
i_have_copies_of_both_these_movies_the_classic_where_robert_blake_is_a_mighty_fine_actor_where_most_of_the_1967_movie_blake_is_more_shown_standing_by_a_window_in_jail_telling_his_childhood_life_where_it_makes_since_why_he_killed_the_clutter_family_doesn't_show_much_in_the_classic_of_what_really_went_on_an_doesn't_tell_us_which_one_really_done_the_killing_but_it's_a_great_eye_catcher_really_if_you_watch_the_1996_movie_in_cold_blood_the_classic_makes_a_lot_more_sence_ .,1
"close_but_no_cigar ! _-_that's_what_my_opinion_of_this_film_is ! _tag_purvis_both_wrote_and_directed_this_script_which_should_have_gone_through_a_re_write_before_shooting._at_times , _laughable_because_or_a_corny_script , _this_film's_shining_star_is_dan_mongomery_jr_and_the_director_of_photography._both_of_these_talents_are_ones_to_watch_out_for_in_the_future._my_recommendation_is_to_wait_until_it_hits_your_local_cable_station_and_use_the_rental_money_on_a_classic !",0
"the_ '' old_dark_house '' _sub-genre_that_dominated_the_early_talkies_rarely_fails_to_disappoint_when_we_re-view_the_oldies_to-day._here_is_one_that_provides_so_very_many_suspicious_characters_you_have_to_wonder_how_they_will_be_able_to_tie_up_all_the_loose_ends_in_the_6_reel_running_time. < br_/ > < br_/ > the_crooked_circle_is_a_gang_of_counterfeiters_and_thieves_who_have_decided_to_take_revenge_on_col._walters_ ( berton_churchill ) _who_has_sent_one_of_their_ranks_to_prison._they_decide_he_must_die_that_very_night._meanwhile_the_colonel's_own_group , _the_sphinx_club , _is_determined_to_protect_him_at_all_costs._this_does_not_sit_well_with_thelma_ ( irene_purcell ) _fiancée_of_club_member_brand_osborne_ ( ben_lyon , _late_of_the_mega-budgeted_hell's_angels_ ( ) ) _who_wants_him_to_quit_the_club_and_stop_endangering_his_own_life._brand_promises_to_resign_after_saving_the_colonel's_life._everyone_heads_off_to_walters_newly_purchased_mansion_on_long_island_to_await_the_assassin. < br_/ > < br_/ > the_colonel_might_be_the_new_owner_of_melody_manor_but_it's_an_old_dark_house_complete_with_eccentric_neighbours_ ( like_raymond_hatton_as_a_local_hermit ) _and_maybe_even_a_ghost._top_billed_zasu_pitts_is_nora , _the_housekeeper_who_expects_to_see_a_spirit_around_every_corner._throw_in_a_cop_ ( james_gleason ) _who_is_certain_brand_is_a_criminal_and_we_have_a_picture_which_is_packed_with_action_and_surprises. < br_/ > < br_/ > you_will_notice_right_away_that_the_script_writer_was_at_a_loss_to_come_up_with_too_much_dialog_because_a_lot_of_characters_repeat_the_same_lines_over_and_over._yoganda_ ( c._henry_gordon ) _a_hindu_mystic_ ( which_movies_of_that_time_were_loaded_with ) _says_ '' evil_is_on_the_way. '' _many_times_and_i_lost_count_of_how_often_ms._pitts_says_ '' something_always_happens_to_somebody ! `` ._there_are_many_suspects_and_two_characters_ ( mr._gleason_as_the_stereotype_dumb_cop_and_roscoe_karns_as_mr._lyon's_pal ) _who_serve_as_comedy_relief._the_house_itself_is_appropriately_spooky_looking_ ( in_fact_i_think_the_same_set_was_used_in_the_phantom_ ( ) ) _with_lots_of_secret_passages_and_violin_music_coming_out_of_empty_rooms_but_somehow_you_never_really_get_a_feeling_of_danger._maybe_it's_because_no_one_in_the_movie , _and_i_do_mean_no_one ! , _is_entirely_what_they_seem_to_be._it_all_comes_out_right_in_the_end_though ; _but_to_go_into_any_more_detail_would_spoil_it_for_you. < br_/ > < br_/ > watch_carefully_for_robert_frazer_ ( from_white_zombie ) _and_frank_reicher_ ( best_remembered_as_capt._engelhorn_from_king_kong ) _to_pop_up_among_the_suspects. < br_/ > < br_/ > the_crooked_circle_is_a_fun_film._some_aspects_of_the_plot_are_predictable_and_then_again_several_others_are_not._i_suspect_you_will_enjoy_it .",1
"be_very_afraid_of_anyone_who_likes_this_film._they_probably_inhaled_too_many_paint_chips_as_a_child._its_so_awful_i_refuse_to_relive_a_plot._o_yeah , _there_wasn't_one ! _this_movie_is_a_true_definition_of_what_hollywood_creates_for_people_who_don't_want_to_think_at_a_theatre._do_the_bad_guys_win ? _do_the_good_guys_win ? _who_cares !",0
"how_many_times_do_we_have_to_see_bad_horror_movies_with_a_killer_in_a_scream-ripoff_mask ? _the_plot_of_bleed_is_kinda_original_but_the_movie_itself_is_a_complete_failure._for_one_thing_the_dialogue_is_poorly_developed , _it's_boring_and_wastes_too_much_time_on_trivial_details , _the_acting_is_bad , _et_cetera._i_want_my_money_back , _this_rental_stinks_worse_than_a_skunk .",0
"the_ascent_ ( ) _ < br_/ > < br_/ > larisa_shepitko_is_a_name_very_few_are_familiar_with._her_bright_career_as_a_director_only_lasted_a_single_decade , _ended_abruptly_by_a_tragic_car_accident._despite_her_short_career , _she_however_managed_to_create_some_of_the_best_soviet_films_of_her_time._her_last_film , _the_ascent , _is_widely_regarded_as_one_of_the_finest_soviet_films_of_the_1970s._nevertheless , _her_work_remained_in_obscurity_throughout_the_years_that_followed , _usually_only_available_on_rare_and_poor_copies_on_video._that_has_now_changed_thanks_to_the_folks_at_criterion._they've_released_two_of_shepitko's_best_works_through_their_eclipse_department_-_wings , _and_her_penultimate_masterpiece_the_ascent. < br_/ > < br_/ > set_during_the_darkest_days_of_wwii_in_snowy_rural_russia , _two_partisans_trudge_their_way_across_the_land_in_search_of_food_after_their_party_is_attacked_by_nazi_patrols._they're_originally_only_to_go_to_a_nearby_farm , _but_when_they_arrive_they_find_it_razed_by_the_germans._not_wanting_to_return_empty_handed , _they_continue_on_deeper_into_enemy_territory._along_the_way_they_must_confront_not_only_enemy_soldiers , _but_the_harsh_conditions_of_the_russian_plains , _potential_betrayal_and_their_own_souls. < br_/ > < br_/ > the_movie_does_not_fall_into_simplistic_plot_devices_or_destinations._it_addresses_difficult_questions_with_painful_rationality._it_never_takes_the_easy_road_or_gives_us_comforting_answers._the_second_half_of_the_film_is_filled_with_moral_dilemmas._shepitko_shows_us_the_intimate_horrors_of_war_through_the_internal_conflict_between_fellow_russians_-_those_who_collaborated_and_those_who_fought_back._while_she_does_show_the_collaborators_as_the_clear_heels , _she_nevertheless_also_shows_why_many_turned_to_such_tactics_-_survival. < br_/ > < br_/ > the_film_contains_a_number_of_religious_references , _particularly_to_the_lead_up_to_the_crucifixion._this_is_a_spiritual_journey , _into_the_hearts , _souls , _and_minds_of_the_two_partisans_and_those_they_encounter._shepitko_and_her_cinematographer_capture_the_journey_in_beautiful_black_and_white_photography._the_camera_moves_in_long_shots , _similar_to_the_camera-work_of_another_of_russia's_greatest_filmmakers , _andrei_tarkovsky._shepitko , _like_many_others , _was_clearly_influenced_by_tarkovsky's_style , _and_the_ascent_takes_some_of_its_rhythmic_notes_from_ivan's_childhood._it_is_a_stunning_film_to_look_at , _and_does_a_fantastic_job_of_capturing_the_cold_and_terrifying_atmosphere_of_occupied_russia. < br_/ > < br_/ > shepitko's_husband_would_pay_homage_to_her_great_film_a_decade_later._elem_klimov_made_his_own_war_masterpiece_with_one_of_the_greatest_films_i've_ever_seen_-_come_and_see._the_story_and_themes_of_that_film_were_clearly_influenced_by_the_ascent._though_that_film_is_also_a_fairly_obscure_one , _it_received_far_more_attention_that_any_of_shepitko's_films._that_however_acted_as_a_bridge_to_shepitko , _and_has_been_one_of_the_best_helps_to_keeping_her_work_alive. < br_/ > < br_/ > the_ascent_is_a_truly_magnificent_film , _and_rightly_should_be_considered_one_of_the_best_films_of_the_70s._it's_stunning_cinematography_is_inspiring ; _its_mood_is_frighteningly_authentic ; _and_its_lessons_are_unforgettable._it_is , _in_any_definition_of_the_word , _nothing_less_than_a_masterpiece._how_unfortunate_that_shepitko's_career_was_cut_short_just_as_it_was_hitting_its_peak .",1
"this_movie_was_just_heckled_by_mst3k_and_with_good_reason._first_and_foremost_because_it_is_a_ '' cop '' _movie_starring_joe_don_baker , _who_we_all_know_is_about_as_good_a_cop_actor_as_michael_jackson_is_a_country_western_singer. < br_/ > < br_/ > all_the_typical_cop_movie_plot_devices_rear_their_ugly_heads , _bar_fights , _children_hostages_in_shoot_outs , _bad_acting , _lame_police_chiefs , _bad_acting , _revenge/justice , _endless_goons_ , _and_of_course , _bad_acting._don't_watch_this_without_an_mst3k_filter_folks .",0
"after_reviewing_this_intense_martial_arts_movie_for_the_first_time_in_nearly_18_years , _i_must_say_it_did_not_lose_any_of_its_mysticism , _nor_any_of_its_eye-popping_martial_arts_action_as_i_had_remembered_from_my_youth._the_story_of_a_dying_martial_arts_instructor_sending_his_ '' unfinished '' _pupil_out_to_find_the_5_past_members_of_his_poison_clan , _so_they_do_not_seek_out_a_fortune_which_the_master's_friend_keeps_hidden._afraid_that_his_last_pupil_did_not_have_enough_training , _he_instructs_him_to_befriend_one_of_the_five_ '' venom '' _so_as_to_defeat_the_other_four. < br_/ > < br_/ > i_can't_say_enough_about_the_choreography_or_the_camera_work._a_fine_film_in_its_own_right_and_quite_possible_one_of_the_best_martial_arts_movies_ever_made._a_classic ! !",1
"dennis_quaid_is_tryin'_hard_to_prove_us_that_jerry_lee_lewis_was_a_dumb_guy._and_he's_doing_too_much_to_prove_it._tv_sequences_are_very_good , _like_a_photocopy_of_old_black_and_white_footages._music_is_fine_too , _because_mr._lewis_himself_is_singing._but_the_rest_is_just_hollywood_b-movie_style , _with_the_fifties_happy_days_complex._i_think_the_only_good_thing_in_this_movie_is_to_see_young_winona_ryder .",0
"after_the_debacle_of_the_first_sleepaway_camp , _who_thought_that_a_franchise_could_be_born._sc_ii_is_superior_in_aspect._more_inspired_killings_and_just_whole_lot_more_fun._while_that_might_not_be_saying_much_ ( compared_to_the_first_movie ) , _sleepaway_camp_ii_is_worth_the_rental. < br_/ > < br_/ > pro : _entertaining , _doesn't_take_itself_too_seriously_like_sc_i._inspired_killings._cons : _crappy_acting_and_mullets_abound. < br_/ > < br_/ > bottom_line : _5/ < br_/ > < br_/ >",0
this_was_stupid_funny_movie .. _cheech_and_chong_are_the_dopiest_wasted_guys_ever ... _i_rate_this_film_a_7 .. _but_if_you_like_this_one_then_go_see_jay_and_silentbob ! _there_funnier_and_crazier._now_cheech_is_a_sellout_working_on_kids_movies ..... _wheres_chong ?,1
"imagine_this ... < br_/ > < br_/ > whenever_two_people_meet_in_this_movie , _one_of_them_is_shot._the_plot_just_does_not_exist_-_it_appears_that_someone_shot_some_action_sequences_and_then_tried_to_put_them_together_to_make_a_movie_out_of_it._if_you_decide_to_watch_it , _you_will_regret_it .",0
"i_really_am_shocked_to_see_the_number_of_reviews_that_lambaste_this_movie._this_movie_was_not_intended_to_be_a_ '' deep_thought '' _movie , _which_is_what_the_vast_majority_of_the_reviewers_seem_to_think_it_should_be._in_fact , _it_would_appear_that_if_any_movie_doesn't_produce_a_life_altering_insight , _and_a_deep , _twisted , _mind_boggling_plot , _they_would_rate_it_a_1_or_2._don't_trash_a_movie_because_you_don't_like_the_genre , _people. < br_/ > < br_/ > this_movie_was_an_action/comedy_flick , _and_that's_all_it_was_intended_to_be._and_for_an_action/comedy , _it_was_very_well_done._i_was_actually_rather_surprised_that_i_enjoyed_it_as_much_as_i_did , _having_never_really_been_a_jamie_foxx_fan , _and_having_the_over-used_plot_that_it_has. < br_/ > < br_/ > the_plot_was_nothing_spectacular , _using_the_typical_criminal_gets_out_of_prison , _and_is_thrown_into_bad-guy_plot_while_trying_to_clean_up_his_act_ ( see_blue_streak , _hudson_hawk , _48_hours , _etc._etc._etc . ) _but_it_was_warmed_over_with_a_bit_of_a_technological_twist._now_the_ '' bad_guy '' _are_actually_the_ '' good_guy '' _and_the_real_ '' bad_guy '' _is_an_uber-geek. < br_/ > < br_/ > jamie_foxx_actually_plays_a_convincingly_humorous , _while_at_the_same_time_rather_intelligent_and_serious_main_character , _and_didn't_try_to_overdo_the_humor_side_of_the_film. < br_/ > < br_/ > if_you're_looking_for_a_deep_underlying_plot_such_as_in_ '' the_matrix '' _or_a_drama_such_as_ '' of_mice_and_men '' _then_this_movie_isn't_for_you._but_if_you_enjoy_the_raw_action , _excellent_fast-paced_filming , _and_an_occasional_twist_of_humor_tossed_in , _this_movie_won't_disappoint_you._i_would_normally_have_rated_it_about_an_8_ ( on_the_same_level_as_the_die_hard_trilogy ) , _but_instead_gave_it_a_10_to_try_and_bring_the_score_up_to_what_it_should_be. < br_/ > < br_/ >",1
"roeg_has_done_some_great_movies , _but_this_a_turkey._it_has_a_feel_of_a_play_written_by_an_untalented_high-school_student_for_his_class_assignment._the_set_decoration_is_appealing_in_a_somewhat_surrealistic_way , _but_the_actual_story_is_insufferable_hokum .",0
"john_huston_was_seriously_ill_when_he_made_his_final_achievement , and_it's_thoroughly_his_testament : uncompromising , difficult_ , a_thousand_miles_away_from_crazes_and_fashions , it_will_stand_as_the_best_ '' last_film '' _you_can_ever_dream_of.a_very_austere_screenplay , no_action , no_real_hero , but_a_group_of_people_coping_with_the_vanity_of_life , the_fleeting_years_and_death.the_party_doesn't_delude_people_for_long.admittedly , warmth_and_affection_emanate_from_the_songs_and_the_meal , complete_with_turkey_and_pudding.but_the_passage_of_time_has_partly_ruined_julia's_voice , first_crack_in_the_mirror.then_the_camera_leaves_the_room_where_the_guests_are_gathered_and_searches_the_old_lady's_bedroom.for_sure , hers_seems_to_have_been_a_happy_life , but_it's_a_life_inexorably_coming_to_an_end-a_shot_shows_towards_the_end_of_the_movie_julia_on_her_future_deathbed-.maybe_an_unfulfilled_life , because_she_remained_a_spinster , with_no_children_to_carry_on_.only_some_poor_things , yellowish_photographs , bibelots_and_trinklets .... _but_are_a_human_being's_hopes_and_dreams_all_fulfilled ? look_at_gretta.she_'s_a_married_woman_ , about_thirty-five , she's_still_beautiful_and_healthy_but_she_knows_something_is_broken.what_julia_is_today , she_will_be_tomorrow , that's_why , in_her_stream_of_consciousness , she_goes_back_to_her_past , only_to_find_out_how_harrowing_her_memories_are : _a_young_man_committed_suicide_for_her , a_symbol_of_her_youth_now_waning.the_final_monologue , if_we_listen_closely_to_it , involves_us_all_in_this_eternal_tragedy , the_doomed_to_failure_human_condition , john_huston's_masterly_lesson .",1
